!omamer-version: 2.1.0
!query-md5: b1022a2eef4c4ef7c94a073929431510
!date-run: 2025-08-14T14:31:03.907264
!db-path: omamer_databases/Saccharomyceta.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: saccharomyceta
!db-info-database_hash: cff59319f81d8a72e30d5c49daa09a9a
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A7EJN5|A7EJN5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	342	N/A	N/A
tr|A7EJN6|A7EJN6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	292	N/A	N/A
tr|A7EJN7|A7EJN7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	47	N/A	N/A
tr|A7EJN8|A7EJN8_SCLS1	HOG:E0476099	Pezizomycotina	843.9691252710822	199	0.23754893230648386	0.18343555477259504	153	1137	1304	0.9339788732394366
tr|A7EJN9|A7EJN9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	163	N/A	N/A
tr|A7EJP0|A7EJP0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	64	N/A	N/A
tr|A7EJP1|A7EJP1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	71	N/A	N/A
tr|A7EJP2|A7EJP2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	42	N/A	N/A
tr|A7EJP3|A7EJP3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	121	N/A	N/A
tr|A7EJP4|A7EJP4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	139	N/A	N/A
tr|A7EJP5|A7EJP5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	186	N/A	N/A
tr|A7EJP6|A7EJP6_SCLS1	HOG:E0471797	leotiomyceta	47.01336581173477	13	0.12811557099478818	0.12869583439035742	13	107	401	0.8773584905660378
tr|A7EJP7|A7EJP7_SCLS1	HOG:E1027396.4a.4b	saccharomyceta	1997.6574558142127	290	1.0	0.9999592775849208	290	296	306	1.0
tr|A7EJP8|A7EJP8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	233	N/A	N/A
tr|A7EJP9|A7EJP9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	133	N/A	N/A
tr|A7EJQ0|A7EJQ0_SCLS1	HOG:E0442351.3i	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	6005.3578402362955	780	1.0	0.9999975737703586	774	786	785	1.0
tr|A7EJQ1|A7EJQ1_SCLS1	HOG:E0469394	leotiomyceta	1740.580529079144	375	0.41511992141263204	0.41505085243425	374	907	1671	0.8675496688741722
tr|A7EJQ2|A7EJQ2_SCLS1	HOG:E0442351.3b	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	932.6108359779217	140	0.6510068662870404	0.6511621167449962	140	221	1387	0.6590909090909091
tr|A7EJQ3|A7EJQ3_SCLS1	HOG:E0441552	Sclerotiniaceae	1352.9625466052103	117	1.0	0.9999990721395686	117	123	154	1.0
tr|A7EJQ4|A7EJQ4_SCLS1	HOG:E0441551	Sclerotiniaceae	2602.6229579779233	248	1.0	0.9999985737280532	248	254	232	1.0
tr|A7EJQ5|A7EJQ5_SCLS1	HOG:E0441550	Sclerotiniaceae	1748.6568706247951	158	1.0	0.9999988025584975	158	164	198	1.0
tr|A7EJQ6|A7EJQ6_SCLS1	HOG:E0441549	Sclerotiniaceae	1677.0275451360076	152	1.0	0.9999989780996601	152	158	168	1.0
tr|A7EJQ7|A7EJQ7_SCLS1	HOG:E0440946	Sclerotiniaceae	1974.233862608643	177	1.0	0.999998937349033	177	183	178	1.0
tr|A7EJQ8|A7EJQ8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	75	N/A	N/A
tr|A7EJQ9|A7EJQ9_SCLS1	HOG:E1029382.7e.21b	Sclerotiniaceae	2247.2524606574852	291	1.0	0.9999995862244023	132	297	296	1.0
tr|A7EJR0|A7EJR0_SCLS1	HOG:E0792942.5n	saccharomyceta	12342.914538683965	1584	1.0	0.9999814710033459	1584	1590	1575	1.0
tr|A7EJR1|A7EJR1_SCLS1	HOG:E1028259.2j.23a.15a.8b	Leotiomycetes	3766.1749936394235	606	1.0	0.9999963606555379	443	612	592	1.0
tr|A7EJR2|A7EJR2_SCLS1	HOG:E0466323.4b	sordariomyceta	3056.2262708366516	510	1.0	0.9999812641155471	364	517	447	1.0
tr|A7EJR3|A7EJR3_SCLS1	HOG:E1029115.1a.1a	leotiomyceta	3273.4620081276694	489	1.0	0.9999570707817328	421	495	500	1.0
tr|A7EJR4|A7EJR4_SCLS1	HOG:E0477991.1a	sordariomyceta	357.14462980965345	57	0.2700038390889754	0.2666604913793365	56	217	473	0.7546296296296297
tr|A7EJR5|A7EJR5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	81	N/A	N/A
tr|A7EJR6|A7EJR6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	414	N/A	N/A
tr|A7EJR7|A7EJR7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	108	N/A	N/A
tr|A7EJR8|A7EJR8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	65	N/A	N/A
tr|A7EJR9|A7EJR9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	119	N/A	N/A
tr|A7EJS0|A7EJS0_SCLS1	HOG:E0441548	Sclerotiniaceae	3112.4491663610456	294	1.0	0.9999982853390001	294	300	330	1.0
tr|A7EJS1|A7EJS1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A7EJS2|A7EJS2_SCLS1	HOG:E0467757	leotiomyceta	3995.0978598835663	462	1.0	0.9999909533607945	462	468	545	1.0
tr|A7EJS3|A7EJS3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	74	N/A	N/A
tr|A7EJS4|A7EJS4_SCLS1	HOG:E0442203	Helotiales	1697.8397240978445	160	1.0	0.9999984169948721	160	166	165	1.0
tr|A7EJS5|A7EJS5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	59	N/A	N/A
tr|A7EJS6|A7EJS6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	49	N/A	N/A
tr|A7EJS7|A7EJS7_SCLS1	HOG:E0801563.10gg.336l	saccharomyceta	3388.072828864987	573	1.0	0.9999171320325584	573	579	576	1.0
tr|A7EJS8|A7EJS8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7EJS9|A7EJS9_SCLS1	HOG:E0471705.1a.2a	Sclerotiniaceae	2270.892705416313	241	1.0	0.9999989906383145	214	247	229	1.0
tr|A7EJT0|A7EJT0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	120	N/A	N/A
tr|A7EJT1|A7EJT1_SCLS1	HOG:E0806885.2b.2a	Helotiales	3117.927955388401	343	1.0	0.9999972571693331	326	349	353	1.0
tr|A7EJT2|A7EJT2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	72	N/A	N/A
tr|A7EJT3|A7EJT3_SCLS1	HOG:E0830800.1a.2b	saccharomyceta	1304.9128432018367	190	1.0	0.9999694119524022	190	196	190	1.0
tr|A7EJT4|A7EJT4_SCLS1	HOG:E0441223	Sclerotiniaceae	4181.803965440251	410	1.0	0.999997965603311	410	416	376	1.0
tr|A7EJT5|A7EJT5_SCLS1	HOG:E0467463.1a	sordariomyceta	1162.1407078991801	127	1.0	0.9999982383190459	89	133	133	1.0
tr|A7EJT6|A7EJT6_SCLS1	HOG:E0469487.1a	sordariomyceta	2169.8165922648436	299	1.0	0.9999977900621484	232	305	310	1.0
tr|A7EJT7|A7EJT7_SCLS1	HOG:E0793572.3a.2b.4b	sordariomyceta	2688.6114822370264	374	1.0	0.9999913138471107	167	380	385	1.0
tr|A7EJT8|A7EJT8_SCLS1	HOG:E1028866.1a.29a	Pezizomycotina	3642.0052076736056	537	1.0	0.999976775277244	257	543	542	1.0
tr|A7EJT9|A7EJT9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	62	N/A	N/A
tr|A7EJU0|A7EJU0_SCLS1	HOG:E0794261.3d	saccharomyceta	14.10929423780821	6	0.10272159266683197	0.10341795112621516	6	92	521	0.42857142857142855
tr|A7EJU1|A7EJU1_SCLS1	HOG:E0478539	saccharomyceta	1654.3590063778106	220	1.0	0.9999710200348388	220	226	224	1.0
tr|A7EJU2|A7EJU2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	98	N/A	N/A
tr|A7EJU3|A7EJU3_SCLS1	HOG:E0467019	leotiomyceta	1598.345060672653	220	1.0	0.9999829536992378	220	227	221	1.0
tr|A7EJU4|A7EJU4_SCLS1	HOG:E0805554.3b	saccharomyceta	1545.544847750081	223	1.0	0.9999611395751106	223	229	230	1.0
tr|A7EJU5|A7EJU5_SCLS1	HOG:E0476278	Pezizomycotina	3450.7365082724914	638	1.0	0.9998494640490069	638	644	661	1.0
tr|A7EJU6|A7EJU6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	69	N/A	N/A
tr|A7EJU7|A7EJU7_SCLS1	HOG:E0801999.10h.65a.89a.70c.54b	Leotiomycetes	594.7917787165321	138	0.7247617357358406	0.4607729129539065	47	196	1500	0.9743589743589743
tr|A7EJU8|A7EJU8_SCLS1	HOG:E0474721	Pezizomycotina	9749.870849584113	2016	1.0	0.999658744845077	2016	2022	2050	1.0
tr|A7EJU9|A7EJU9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	80	N/A	N/A
tr|A7EJV0|A7EJV0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	240	N/A	N/A
tr|A7EJV1|A7EJV1_SCLS1	HOG:E0441815	Sclerotiniaceae	1544.7366854444251	144	1.0	0.9999989749649966	144	150	171	1.0
tr|A7EJV2|A7EJV2_SCLS1	HOG:E0476279	Pezizomycotina	529.4044394909336	61	1.0	0.9999929407375292	61	67	69	1.0
tr|A7EJV3|A7EJV3_SCLS1	HOG:E0802876	saccharomyceta	5127.919405396883	924	1.0	0.9998312641920327	924	930	959	1.0
tr|A7EJV4|A7EJV4_SCLS1	HOG:E0442038	Helotiales	867.4576252833788	81	1.0	0.9999989937729781	81	87	85	1.0
tr|A7EJV5|A7EJV5_SCLS1	HOG:E0792940.5axb	saccharomyceta	3246.1254211035753	615	1.0	0.999897418133056	615	646	637	1.0
tr|A7EJV6|A7EJV6_SCLS1	HOG:E0804547.3c	saccharomyceta	1138.1491610424093	155	1.0	0.9999894330489391	155	161	152	1.0
tr|A7EJV7|A7EJV7_SCLS1	HOG:E0441814	Sclerotiniaceae	2554.0877066616886	239	1.0	0.999998583132044	239	245	244	1.0
tr|A7EJV8|A7EJV8_SCLS1	HOG:E0477565.1b	leotiomyceta	2477.5276252574413	391	1.0	0.999980687337441	244	397	399	1.0
tr|A7EJV9|A7EJV9_SCLS1	HOG:E0802096.10bt	saccharomyceta	97.47694793187914	20	0.4161075519844151	0.41663565230481664	20	54	272	0.7547169811320755
tr|A7EJW0|A7EJW0_SCLS1	HOG:E0802096.10bt	saccharomyceta	494.152667237089	80	0.7841069940110442	0.784282711128346	80	108	272	0.9813084112149533
tr|A7EJW1|A7EJW1_SCLS1	HOG:E0476737	Pezizomycotina	2107.803713612968	509	0.32226431110675524	0.3236873373269545	509	1578	909	0.8674698795180723
tr|A7EJW2|A7EJW2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	116	N/A	N/A
tr|A7EJW3|A7EJW3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	33	N/A	N/A
tr|A7EJW4|A7EJW4_SCLS1	HOG:E0796636.1b.2c	sordariomyceta	2502.7396758129175	329	1.0	0.9999991442368318	273	335	334	1.0
tr|A7EJW5|A7EJW5_SCLS1	HOG:E0469734.2c.2a	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	2459.1242241590785	280	1.0	0.9999999623840367	12	286	285	1.0
tr|A7EJW6|A7EJW6_SCLS1	HOG:E0464765.1d	Leotiomycetes	5488.30398916788	689	1.0	0.9999999811920183	6	695	694	1.0
tr|A7EJW7|A7EJW7_SCLS1	HOG:E0824118.1b	saccharomyceta	3387.5500881588173	463	1.0	0.9999827374074481	463	469	457	1.0
tr|A7EJW8|A7EJW8_SCLS1	HOG:E0807894.2g	saccharomyceta	1367.8598978176142	287	0.32094768004259155	0.3216988308844199	287	898	528	0.5607580824972129
tr|A7EJW9|A7EJW9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A7EJX0|A7EJX0_SCLS1	HOG:E0464487.1a.1a	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	1882.4162994341173	217	1.0	0.999999802516192	63	223	222	1.0
tr|A7EJX1|A7EJX1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	112	N/A	N/A
tr|A7EJX2|A7EJX2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	62	N/A	N/A
tr|A7EJX3|A7EJX3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	215	N/A	N/A
tr|A7EJX4|A7EJX4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	104	N/A	N/A
tr|A7EJX6|A7EJX6_SCLS1	HOG:E0441828.2b	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	706.4272749193392	91	0.5229392105541002	0.30833187571475035	37	180	960	0.7486033519553073
tr|A7EJX7|A7EJX7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	73	N/A	N/A
tr|A7EJX8|A7EJX8_SCLS1	HOG:E0442179	Helotiales	151.33716317666352	26	0.14762073517054647	0.1477214391182771	26	182	961	0.36464088397790057
tr|A7EJX9|A7EJX9_SCLS1	HOG:E0464198.1a.1a.1b	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	5597.466487691466	731	0.9707716175728316	0.3483144123924286	31	1078	848	1.0
tr|A7EJY0|A7EJY0_SCLS1	HOG:E0441424	Sclerotiniaceae	631.2263485759321	48	1.0	0.9999997962468647	48	54	53	1.0
tr|A7EJY1|A7EJY1_SCLS1	HOG:E0468363.3c	sordariomyceta	1797.2454911017896	253	1.0	0.9999999498453821	16	259	258	1.0
tr|A7EJY2|A7EJY2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	193	N/A	N/A
sp|A7EJY3|DED1_SCLS1	HOG:E0801468.10abu.4888b	saccharomyceta	3986.0757537379677	662	1.0	0.9999358679170113	662	679	671	1.0
tr|A7EJY4|A7EJY4_SCLS1	HOG:E0801740	saccharomyceta	1542.781710441736	198	1.0	0.999977574616467	198	204	203	1.0
tr|A7EJY5|A7EJY5_SCLS1	HOG:E0801468.10lla.6384b	saccharomyceta	3252.8250934311527	574	1.0	0.9998817040643321	574	580	595	1.0
tr|A7EJY6|A7EJY6_SCLS1	HOG:E0802216	saccharomyceta	3211.096335602775	536	1.0	0.9999092640268736	536	542	553	1.0
tr|A7EJY7|A7EJY7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	55	N/A	N/A
tr|A7EJY8|A7EJY8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	901	N/A	N/A
tr|A7EJY9|A7EJY9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	132	N/A	N/A
tr|A7EJZ0|A7EJZ0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	106	N/A	N/A
tr|A7EJZ1|A7EJZ1_SCLS1	HOG:E0467183.3b	sordariomyceta	864.3841033865277	165	0.2931384372981528	0.1504163498153993	71	568	259	0.3950617283950617
tr|A7EJZ2|A7EJZ2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	77	N/A	N/A
tr|A7EJZ3|A7EJZ3_SCLS1	HOG:E0466141.2a	sordariomyceta	1963.5072495066001	240	1.0	0.9999987116532524	236	247	241	1.0
tr|A7EJZ4|A7EJZ4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	98	N/A	N/A
tr|A7EJZ5|A7EJZ5_SCLS1	HOG:E0475448	Pezizomycotina	5608.598289450076	1012	1.0	0.9998362294992059	1012	1018	1068	1.0
tr|A7EJZ6|A7EJZ6_SCLS1	HOG:E0465636	leotiomyceta	3869.8603830890925	690	1.0	0.9998925531351187	690	696	678	1.0
tr|A7EJZ7|A7EJZ7_SCLS1	HOG:E0804861.4b.6a	saccharomyceta	882.1747363923112	111	1.0	0.9999894236449481	111	117	114	1.0
tr|A7EJZ8|A7EJZ8_SCLS1	HOG:E0803176.5a.7a.14b	saccharomyceta	3581.6920836771546	599	1.0	0.9998742780462178	599	605	597	1.0
tr|A7EJZ9|A7EJZ9_SCLS1	HOG:E0801582.10bh.108c	saccharomyceta	4452.433738998768	609	1.0	0.9999679198525194	609	615	614	1.0
tr|A7EK00|A7EK00_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	62	N/A	N/A
tr|A7EK01|A7EK01_SCLS1	HOG:E0475095.3b	sordariomyceta	1792.1126232869838	282	1.0	0.9999805243349328	232	289	290	1.0
tr|A7EK02|A7EK02_SCLS1	HOG:E0442315	Leotiomycetes	2566.4940323736887	302	1.0	0.9999939093485877	302	308	355	1.0
tr|A7EK03|A7EK03_SCLS1	HOG:E0441096	Sclerotiniaceae	1454.545487149005	143	1.0	0.9999991128901956	143	149	153	1.0
tr|A7EK04|A7EK04_SCLS1	HOG:E0477482	saccharomyceta	7235.06330170021	1518	1.0	0.9996536353433775	1518	1525	1455	1.0
tr|A7EK05|A7EK05_SCLS1	HOG:E0832254.1a.2a	sordariomyceta	2650.893839775481	482	1.0	0.9999661174209382	445	489	539	1.0
tr|A7EK06|A7EK06_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	58	N/A	N/A
tr|A7EK07|A7EK07_SCLS1	HOG:E0464487.1j	Leotiomycetes	1786.4304675827716	206	1.0	0.999999802516192	63	212	211	1.0
tr|A7EK08|A7EK08_SCLS1	HOG:E0442361.3v	Sclerotiniaceae	1420.4867045777842	188	1.0	0.9999998495361463	48	194	193	1.0
tr|A7EK09|A7EK09_SCLS1	HOG:E0802820.9b.75b	sordariomyceta	5912.571075596828	1133	1.0	0.9999495726663552	562	1167	1172	1.0
tr|A7EK10|A7EK10_SCLS1	HOG:E0441610	Sclerotiniaceae	2949.6007637744656	288	1.0	0.9999981380098101	288	294	335	1.0
tr|A7EK11|A7EK11_SCLS1	HOG:E0478651	saccharomyceta	3250.622263067795	583	1.0	0.9998829234484801	583	589	629	1.0
tr|A7EK12|A7EK12_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	144	N/A	N/A
tr|A7EK13|A7EK13_SCLS1	HOG:E0802507.7a.10c	saccharomyceta	1649.4927937891366	293	1.0	0.9999191915065563	293	307	442	1.0
tr|A7EK14|A7EK14_SCLS1	HOG:E0801597.10ak.200c	saccharomyceta	2430.3435272600764	334	1.0	0.9999675436928851	334	340	339	1.0
tr|A7EK15|A7EK15_SCLS1	HOG:E0803040.7h.34c.21a.18a	sordariomyceta	3883.002272907872	536	1.0	0.9999868375474622	169	542	554	1.0
sp|A7EK16|MYO1_SCLS1	HOG:E0801816.9u	saccharomyceta	6444.330447250451	1219	1.0	0.999846119362925	1219	1231	1249	1.0
tr|A7EK17|A7EK17_SCLS1	HOG:E0465805	leotiomyceta	2133.890467987633	345	1.0	0.9999431591445899	345	351	349	1.0
tr|A7EK18|A7EK18_SCLS1	HOG:E0801468.10gx	saccharomyceta	2144.56607003145	289	1.0	0.9999859096870309	289	320	340	1.0
tr|A7EK19|A7EK19_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7EK20|A7EK20_SCLS1	HOG:E1028259.2j.23a.15b	sordariomyceta	3610.3458939244506	581	1.0	0.9999778598708564	462	587	561	1.0
tr|A7EK21|A7EK21_SCLS1	HOG:E0478029	saccharomyceta	2622.5962669975274	423	1.0	0.999925683394912	423	432	435	1.0
tr|A7EK22|A7EK22_SCLS1	HOG:E0478146	saccharomyceta	1837.4932184252384	300	1.0	0.9999500397312344	300	310	282	1.0
tr|A7EK23|A7EK23_SCLS1	HOG:E0434755	Aspergillus	185.1580201992502	60	0.05205186533971533	N/A	N/A	1142	594	0.8711656441717791
tr|A7EK24|A7EK24_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	97	N/A	N/A
tr|A7EK25|A7EK25_SCLS1	HOG:E0802038.4e	saccharomyceta	3261.932271549623	509	1.0	0.9999201256363148	509	515	504	1.0
tr|A7EK26|A7EK26_SCLS1	HOG:E0441095	Sclerotiniaceae	3006.7169130060142	309	1.0	0.9999980000846108	309	315	369	1.0
tr|A7EK27|A7EK27_SCLS1	HOG:E0479214.1a	saccharomyceta	323.82668291879355	57	0.2661095710536015	0.2663415514201259	57	220	337	0.8995433789954338
tr|A7EK28|A7EK28_SCLS1	HOG:E0469259.2a	sordariomyceta	3404.573873110226	454	1.0	0.9999933137624999	330	460	459	1.0
tr|A7EK29|A7EK29_SCLS1	HOG:E0441864	Sclerotiniaceae	3644.2079810652367	363	1.0	0.9999978809673933	363	369	343	1.0
tr|A7EK30|A7EK30_SCLS1	HOG:E0464368.1c	Leotiomycetes	2233.578304828456	270	1.0	0.9999978120047937	250	276	261	1.0
tr|A7EK31|A7EK31_SCLS1	HOG:E0793225.1aj.37a	sordariomyceta	4006.4396213719606	538	1.0	0.9999985894013712	450	544	543	1.0
tr|A7EK32|A7EK32_SCLS1	HOG:E0466396.2c	sordariomyceta	3014.6319745036008	418	1.0	0.9999952196379804	376	424	436	1.0
tr|A7EK33|A7EK33_SCLS1	HOG:E0475415	Pezizomycotina	182.39275238505437	55	0.06520622531547211	N/A	N/A	840	473	0.433849821215733
tr|A7EK34|A7EK34_SCLS1	HOG:E0793394.3bn.105c	leotiomyceta	3606.9137817583337	533	1.0	0.999953008257682	529	539	570	1.0
tr|A7EK35|A7EK35_SCLS1	HOG:E0466395.3b	sordariomyceta	10226.403391288486	1815	1.0	0.9999581428366905	1434	1821	2235	1.0
tr|A7EK36|A7EK36_SCLS1	HOG:E0803536	saccharomyceta	5687.018101878733	1057	1.0	0.9997557626840965	1057	1063	1044	1.0
tr|A7EK37|A7EK37_SCLS1	HOG:E0479486	saccharomyceta	243.8422319899173	41	0.19986056592596618	0.19999044554528814	41	211	1305	0.4857142857142857
tr|A7EK38|A7EK38_SCLS1	HOG:E0441828.2a	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	743.2615136586932	87	0.8365215691402952	0.5384606356784161	28	110	748	0.963302752293578
tr|A7EK39|A7EK39_SCLS1	HOG:E0441519	Sclerotiniaceae	2033.6465767387572	191	1.0	0.9999984890921355	191	197	249	1.0
tr|A7EK40|A7EK40_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	41	N/A	N/A
tr|A7EK41|A7EK41_SCLS1	HOG:E0803006.6a.29c.35b	leotiomyceta	1384.6027251687678	208	1.0	0.9999762141724562	158	214	217	1.0
tr|A7EK42|A7EK42_SCLS1	HOG:E0478845.2b	saccharomyceta	3962.3479695940737	590	1.0	0.9999586475175333	590	596	618	1.0
tr|A7EK43|A7EK43_SCLS1	HOG:E1028632.4e.12g	saccharomyceta	4468.991645660924	554	1.0	0.9999756718756501	554	560	575	1.0
tr|A7EK44|A7EK44_SCLS1	HOG:E0441545	Sclerotiniaceae	5732.37892360938	598	1.0	0.9999967869697902	598	604	578	1.0
tr|A7EK45|A7EK45_SCLS1	HOG:E0805008.2c.4a	saccharomyceta	693.118633751549	79	1.0	0.9999918091239626	79	85	84	1.0
tr|A7EK46|A7EK46_SCLS1	HOG:E0441544	Sclerotiniaceae	7301.821785123095	806	1.0	0.9999956553562235	806	812	736	1.0
tr|A7EK47|A7EK47_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	78	N/A	N/A
tr|A7EK48|A7EK48_SCLS1	HOG:E0441083	Sclerotiniaceae	9330.501283477459	1054	1.0	0.9999938372513243	1054	1060	1076	1.0
tr|A7EK49|A7EK49_SCLS1	HOG:E0484580	saccharomyceta	9782.518122563264	2058	1.0	0.9996891479475213	2058	2064	1944	1.0
tr|A7EK50|A7EK50_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	52	N/A	N/A
tr|A7EK51|A7EK51_SCLS1	HOG:E1028705.5k.11a	saccharomyceta	5325.659556520743	820	1.0	0.9999214860803256	820	826	772	1.0
tr|A7EK52|A7EK52_SCLS1	HOG:E0482944	saccharomyceta	1733.4921500214648	252	1.0	0.9999601490214068	252	258	247	1.0
tr|A7EK53|A7EK53_SCLS1	HOG:E1033323.2a.5b.8a	sordariomyceta	2340.067509494453	349	1.0	0.9999893358743669	188	356	355	1.0
tr|A7EK54|A7EK54_SCLS1	HOG:E0477654	saccharomyceta	4804.7853731768155	812	1.0	0.9999088220393033	812	818	838	1.0
tr|A7EK55|A7EK55_SCLS1	HOG:E0442331	Leotiomycetes	6396.629676901017	774	1.0	0.999989549031493	774	780	779	1.0
tr|A7EK56|A7EK56_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	318	N/A	N/A
tr|A7EK57|A7EK57_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	74	N/A	N/A
tr|A7EK58|A7EK58_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	136	N/A	N/A
tr|A7EK59|A7EK59_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	85	N/A	N/A
tr|A7EK60|A7EK60_SCLS1	HOG:E0466604.1d	sordariomyceta	557.3723683345569	124	0.4811953924822789	0.16766170526689872	28	263	409	0.5954198473282443
tr|A7EK61|A7EK61_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	71	N/A	N/A
tr|A7EK62|A7EK62_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	119	N/A	N/A
tr|A7EK63|A7EK63_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	75	N/A	N/A
tr|A7EK64|A7EK64_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	142	N/A	N/A
tr|A7EK65|A7EK65_SCLS1	HOG:E0809585.4a.2b.3a.2a	Sclerotiniaceae	3322.3964854335686	450	1.0	0.9999979185833567	408	456	387	1.0
tr|A7EK66|A7EK66_SCLS1	HOG:E0815671.3c	saccharomyceta	10707.677588496137	2203	1.0	0.9996643402196376	2203	2209	2370	1.0
tr|A7EK67|A7EK67_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	86	N/A	N/A
tr|A7EK68|A7EK68_SCLS1	HOG:E0801521.10c.110j.179b.193a	sordariomyceta	2646.29556455625	393	1.0	0.9999844740110932	203	399	400	1.0
tr|A7EK69|A7EK69_SCLS1	HOG:E1027390.5b.1b.3a	Pezizomycotina	3671.4177217881615	509	1.0	0.9999693837404297	324	515	518	1.0
tr|A7EK70|A7EK70_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	35	N/A	N/A
tr|A7EK71|A7EK71_SCLS1	HOG:E0470288	leotiomyceta	3793.056039213036	438	1.0	0.999991978395798	438	444	462	1.0
tr|A7EK72|A7EK72_SCLS1	HOG:E0803883.8b.20b.29a.38b	Sclerotiniaceae	1769.4524695837588	269	1.0	0.9999991912567862	151	275	274	1.0
